Frame 0: Cars=10, Status=4 points (Congested), Density=0.24, AvgSpeed=5.06, Score=4
Frame 865: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.42, Score=6
Frame 866: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.42, Score=6
Frame 867: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.43, Score=6
Frame 868: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.46, Score=6
Frame 869: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.48, Score=6
Frame 870: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.48, Score=6
Frame 871: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.49, Score=6
Frame 872: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.49, Score=6
Frame 873: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.50, Score=6
Frame 874: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.50, Score=6
Frame 875: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.50, Score=6
Frame 876: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.51, Score=6
Frame 877: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.51, Score=6
Frame 878: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.50, Score=6
Frame 879: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.50, Score=6
Frame 880: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.50, Score=6
Frame 881: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.50, Score=6
Frame 882: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.51, Score=6
Frame 883: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.51, Score=6
Frame 884: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.51, Score=6
Frame 885: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.52, Score=6
Frame 886: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.52, Score=6
Frame 887: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.52, Score=6
Frame 888: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.53, Score=6
Frame 889: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.52, Score=6
Frame 890: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.52, Score=6
Frame 891: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.53, Score=6
Frame 892: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.53, Score=6
Frame 893: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.53, Score=6
Frame 894: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.53, Score=6
Frame 895: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.53, Score=6
Frame 896: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.51, Score=6
Frame 897: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.49, Score=6
Frame 898: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.46, Score=6
Frame 899: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.46, Score=6
Frame 900: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.46, Score=6
Frame 901: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.50, Score=6
Frame 902: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.51, Score=6
Frame 903: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.52, Score=6
Frame 904: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.52, Score=6
Frame 905: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.52, Score=6
Frame 906: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.53, Score=6
Frame 907: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.55, Score=6
Frame 908: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.59, Score=6
Frame 909: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.60, Score=6
Frame 910: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.60, Score=6
Frame 911: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.61, Score=6
Frame 912: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.62, Score=6
Frame 913: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.62, Score=6
Frame 914: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.62, Score=6
Frame 915: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.62, Score=6
Frame 916: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.63, Score=6
Frame 917: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.64, Score=6
Frame 918: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.65, Score=6
Frame 919: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.66, Score=6
Frame 920: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.66, Score=6
Frame 921: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.67, Score=6
Frame 922: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.67, Score=6
Frame 923: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.66, Score=6
Frame 924: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.67, Score=6
Frame 925: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.67, Score=6
Frame 926: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.67, Score=6
Frame 927: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.67, Score=6
Frame 928: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.67, Score=6
Frame 929: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.67, Score=6
Frame 930: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.68, Score=6
Frame 931: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.68, Score=6
Frame 932: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.68, Score=6
Frame 933: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.69, Score=6
Frame 934: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.69, Score=6
Frame 935: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.66, Score=6
Frame 936: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.62, Score=6
Frame 937: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.62, Score=6
Frame 938: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.61, Score=6
Frame 939: Cars=16, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.61, Score=6
Frame 940: Cars=16, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.60, Score=6
Frame 941: Cars=16, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.60, Score=6
Frame 942: Cars=16, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.60, Score=6
Frame 943: Cars=16, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.61, Score=6
Frame 944: Cars=16, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.60, Score=6
Frame 945: Cars=16, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.60, Score=6
Frame 946: Cars=16, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.61, Score=6
Frame 947: Cars=16, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.63, Score=6
Frame 948: Cars=16, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.66, Score=6
Frame 949: Cars=16, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.67, Score=6
Frame 950: Cars=16, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.67, Score=6
Frame 951: Cars=16, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.63, Score=6
Frame 952: Cars=16, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.61, Score=6
Frame 953: Cars=16, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.60, Score=6
Frame 954: Cars=16, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.59, Score=6
Frame 955: Cars=16, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.59, Score=6
Frame 956: Cars=16, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.58, Score=6
Frame 957: Cars=16, Status=6 points (Heavy Traffic), Density=0.10, AvgSpeed=1.58, Score=6
Frame 958: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.57, Score=6
Frame 959: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.56, Score=6
Frame 960: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.55, Score=6
Frame 961: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.54, Score=6
Frame 962: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.52, Score=6
Frame 963: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.51, Score=6
Frame 964: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.50, Score=6
Frame 965: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.49, Score=6
Frame 966: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.47, Score=6
Frame 967: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.47, Score=6
Frame 968: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.45, Score=6
Frame 969: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.44, Score=6
Frame 970: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.42, Score=6
Frame 971: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.40, Score=6
Frame 972: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.39, Score=6
Frame 973: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.39, Score=6
Frame 974: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.37, Score=6
Frame 975: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.34, Score=6
Frame 976: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.31, Score=6
Frame 977: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.30, Score=6
Frame 978: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.29, Score=6
Frame 979: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.28, Score=6
Frame 980: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.26, Score=6
Frame 981: Cars=16, Status=6 points (Heavy Traffic), Density=0.09, AvgSpeed=1.24, Score=6
Frame 982: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.22, Score=6
Frame 983: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.20, Score=6
Frame 984: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.19, Score=6
Frame 985: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.19, Score=6
Frame 986: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.21, Score=6
Frame 987: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.20, Score=6
Frame 988: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.18, Score=6
Frame 989: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.17, Score=6
Frame 990: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.16, Score=6
Frame 991: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.14, Score=6
Frame 992: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.12, Score=6
Frame 993: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.10, Score=6
Frame 994: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.08, Score=6
Frame 995: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.07, Score=6
Frame 996: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.06, Score=6
Frame 997: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.04, Score=6
Frame 998: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.03, Score=6
Frame 999: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=1.01, Score=6
Frame 1000: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.99, Score=6
Frame 1001: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.98, Score=6
Frame 1002: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.97, Score=6
Frame 1003: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.96, Score=6
Frame 1004: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.94, Score=6
Frame 1005: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.92, Score=6
Frame 1006: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.91, Score=6
Frame 1007: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.90, Score=6
Frame 1008: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.88, Score=6
Frame 1009: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.87, Score=6
Frame 1010: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.87, Score=6
Frame 1011: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.86, Score=6
Frame 1012: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.85, Score=6
Frame 1013: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.83, Score=6
Frame 1014: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.81, Score=6
Frame 1015: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.80, Score=6
Frame 1016: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.79, Score=6
Frame 1017: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.78, Score=6
Frame 1018: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.77, Score=6
Frame 1019: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.77, Score=6
Frame 1020: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.76, Score=6
Frame 1021: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.76, Score=6
Frame 1022: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.75, Score=6
Frame 1023: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.75, Score=6
Frame 1024: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.75, Score=6
Frame 1025: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.77, Score=6
Frame 1026: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.79, Score=6
Frame 1027: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.79, Score=6
Frame 1028: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.79, Score=6
Frame 1029: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.78, Score=6
Frame 1030: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.79, Score=6
Frame 1031: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.79, Score=6
Frame 1032: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.79, Score=6
Frame 1033: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.79, Score=6
Frame 1034: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.79, Score=6
Frame 1035: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.79, Score=6
Frame 1036: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.80, Score=6
Frame 1037: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.80, Score=6
Frame 1038: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.80, Score=6
Frame 1039: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.80, Score=6
Frame 1040: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.80, Score=6
Frame 1041: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.80, Score=6
Frame 1042: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.80, Score=6
Frame 1043: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.81, Score=6
Frame 1044: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.81, Score=6
Frame 1045: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.81, Score=6
Frame 1046: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.81, Score=6
Frame 1047: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.82, Score=6
Frame 1048: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.82, Score=6
Frame 1049: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.82, Score=6
Frame 1050: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.83, Score=6
Frame 1051: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.83, Score=6
Frame 1052: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.83, Score=6
Frame 1053: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.82, Score=6
Frame 1054: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.81, Score=6
Frame 1055: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.81, Score=6
Frame 1056: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.82, Score=6
Frame 1057: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.82, Score=6
Frame 1058: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.83, Score=6
Frame 1059: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.83, Score=6
Frame 1060: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.83, Score=6
Frame 1061: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.83, Score=6
Frame 1062: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.84, Score=6
Frame 1063: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.86, Score=6
Frame 1064: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.87, Score=6
Frame 1065: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.87, Score=6
Frame 1066: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.88, Score=6
Frame 1067: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.87, Score=6
Frame 1068: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.87, Score=6
Frame 1069: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.87, Score=6
Frame 1070: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.87, Score=6
Frame 1071: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.86, Score=6
Frame 1072: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.86, Score=6
Frame 1073: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.86, Score=6
Frame 1074: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.86, Score=6
Frame 1075: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.85, Score=6
Frame 1076: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.84, Score=6
Frame 1077: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.84, Score=6
Frame 1078: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.84, Score=6
Frame 1079: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.83, Score=6
Frame 1080: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.83, Score=6
Frame 1081: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.83, Score=6
Frame 1082: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.82, Score=6
Frame 1083: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.82, Score=6
Frame 1084: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.82, Score=6
Frame 1085: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.81, Score=6
Frame 1086: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.81, Score=6
Frame 1087: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.81, Score=6
Frame 1088: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.81, Score=6
Frame 1089: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.81, Score=6
Frame 1090: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.80, Score=6
Frame 1091: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.78, Score=6
Frame 1092: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.77, Score=6
Frame 1093: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.78, Score=6
Frame 1094: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.78, Score=6
Frame 1095: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.78, Score=6
Frame 1096: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.77, Score=6
Frame 1097: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.77, Score=6
Frame 1098: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.77, Score=6
Frame 1099: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.77, Score=6
Frame 1100: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.76, Score=6
Frame 1101: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.76, Score=6
Frame 1102: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.77, Score=6
Frame 1103: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.78, Score=6
Frame 1104: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.78, Score=6
Frame 1105: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.78, Score=6
Frame 1106: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.78, Score=6
Frame 1107: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.78, Score=6
Frame 1108: Cars=16, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.78, Score=6
Frame 1109: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.77, Score=6
Frame 1110: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.77, Score=6
Frame 1111: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.76, Score=6
Frame 1112: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.76, Score=6
Frame 1113: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.76, Score=6
Frame 1114: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.75, Score=6
Frame 1115: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.75, Score=6
Frame 1116: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.75, Score=6
Frame 1117: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.75, Score=6
Frame 1118: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.75, Score=6
Frame 1119: Cars=15, Status=6 points (Heavy Traffic), Density=0.08, AvgSpeed=0.74, Score=6
Frame 1120: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.74, Score=6
Frame 1121: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.74, Score=6
Frame 1122: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.73, Score=6
Frame 1123: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.73, Score=6
Frame 1124: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.72, Score=6
Frame 1125: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.72, Score=6
Frame 1126: Cars=15, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.71, Score=6
Frame 1127: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.70, Score=6
Frame 1128: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.70, Score=6
Frame 1129: Cars=14, Status=6 points (Heavy Traffic), Density=0.07, AvgSpeed=0.70, Score=6
