Frame 0: Cars=17, Status=7 points (Heavy Traffic), Density=0.13, AvgSpeed=0.60, Score=7
Frame 804: Cars=11, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.95, Score=6
Frame 805: Cars=11, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.95, Score=6
Frame 806: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.94, Score=6
Frame 807: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.95, Score=6
Frame 808: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.94, Score=6
Frame 809: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.94, Score=6
Frame 810: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.90, Score=6
Frame 811: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.89, Score=6
Frame 812: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.89, Score=6
Frame 813: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.89, Score=6
Frame 814: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.89, Score=6
Frame 815: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.90, Score=6
Frame 816: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.91, Score=6
Frame 817: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.91, Score=6
Frame 818: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.91, Score=6
Frame 819: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 820: Cars=10, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.92, Score=6
Frame 821: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.94, Score=6
Frame 822: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.95, Score=6
Frame 823: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.95, Score=6
Frame 824: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.95, Score=6
Frame 825: Cars=10, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.96, Score=6
Frame 826: Cars=10, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.96, Score=6
Frame 827: Cars=10, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.95, Score=6
Frame 828: Cars=11, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.96, Score=6
Frame 829: Cars=10, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.95, Score=6
Frame 830: Cars=10, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.94, Score=6
Frame 831: Cars=10, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.94, Score=6
Frame 832: Cars=10, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.92, Score=6
Frame 833: Cars=10, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 834: Cars=10, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 835: Cars=10, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 836: Cars=10, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 837: Cars=10, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.92, Score=6
Frame 838: Cars=10, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.90, Score=6
Frame 839: Cars=10, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 840: Cars=10, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.90, Score=6
Frame 841: Cars=10, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 842: Cars=10, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 843: Cars=9, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 844: Cars=9, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.89, Score=6
Frame 845: Cars=9, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.89, Score=6
Frame 846: Cars=9, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.90, Score=6
Frame 847: Cars=9, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.89, Score=6
Frame 848: Cars=9, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.89, Score=6
Frame 849: Cars=9, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.89, Score=6
Frame 850: Cars=9, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.89, Score=6
Frame 851: Cars=9, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.88, Score=6
Frame 852: Cars=9, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.89, Score=6
Frame 853: Cars=9, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.88, Score=6
Frame 854: Cars=9, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.89, Score=6
Frame 855: Cars=9, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.89, Score=6
Frame 856: Cars=9, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.89, Score=6
Frame 857: Cars=9, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.89, Score=6
Frame 858: Cars=9, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.89, Score=6
Frame 859: Cars=9, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.89, Score=6
Frame 860: Cars=9, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.89, Score=6
Frame 861: Cars=9, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.89, Score=6
Frame 862: Cars=9, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.88, Score=6
Frame 863: Cars=9, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.88, Score=6
Frame 864: Cars=9, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.88, Score=6
Frame 865: Cars=9, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.87, Score=6
Frame 866: Cars=9, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.87, Score=6
Frame 867: Cars=9, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.88, Score=6
Frame 868: Cars=9, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.86, Score=6
Frame 869: Cars=9, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.85, Score=6
Frame 870: Cars=9, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.85, Score=6
Frame 871: Cars=9, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.83, Score=6
Frame 872: Cars=9, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.82, Score=6
Frame 873: Cars=9, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.82, Score=6
Frame 874: Cars=10, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.82, Score=6
Frame 875: Cars=10, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.82, Score=6
Frame 876: Cars=10, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.82, Score=6
Frame 877: Cars=10, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.82, Score=6
Frame 878: Cars=10, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.83, Score=6
Frame 879: Cars=10, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.85, Score=6
Frame 880: Cars=10, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.84, Score=6
Frame 881: Cars=10, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.86, Score=6
Frame 882: Cars=10, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.87, Score=6
Frame 883: Cars=10, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.87, Score=6
Frame 884: Cars=10, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.87, Score=6
Frame 885: Cars=10, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.87, Score=6
Frame 886: Cars=10, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.87, Score=6
Frame 887: Cars=10, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.88, Score=6
Frame 888: Cars=10, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.89, Score=6
Frame 889: Cars=10, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.89, Score=6
Frame 890: Cars=9, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.89, Score=6
Frame 891: Cars=9, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.89, Score=6
Frame 892: Cars=9, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.88, Score=6
Frame 893: Cars=9, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.88, Score=6
Frame 894: Cars=9, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.88, Score=6
Frame 895: Cars=9, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.89, Score=6
Frame 896: Cars=9, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.89, Score=6
Frame 897: Cars=9, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.90, Score=6
Frame 898: Cars=9, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.90, Score=6
Frame 899: Cars=9, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.90, Score=6
Frame 900: Cars=9, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.91, Score=6
Frame 901: Cars=9, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.91, Score=6
Frame 902: Cars=9, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.92, Score=6
Frame 903: Cars=9, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.92, Score=6
Frame 904: Cars=9, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.92, Score=6
Frame 905: Cars=9, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.92, Score=6
Frame 906: Cars=9, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.92, Score=6
Frame 907: Cars=9, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.92, Score=6
Frame 908: Cars=9, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.93, Score=6
Frame 909: Cars=9, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.94, Score=6
Frame 910: Cars=8, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.93, Score=6
Frame 911: Cars=8, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.93, Score=6
Frame 912: Cars=8, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.94, Score=6
Frame 913: Cars=8, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.94, Score=6
Frame 914: Cars=8, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.95, Score=6
Frame 915: Cars=8, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.99, Score=6
Frame 916: Cars=8, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.99, Score=6
Frame 917: Cars=8, Status=5 points (Congested), Density=0.20, AvgSpeed=0.99, Score=5
Frame 918: Cars=8, Status=5 points (Congested), Density=0.20, AvgSpeed=1.00, Score=5
Frame 919: Cars=8, Status=5 points (Congested), Density=0.20, AvgSpeed=1.00, Score=5
Frame 920: Cars=8, Status=5 points (Congested), Density=0.20, AvgSpeed=1.00, Score=5
Frame 921: Cars=8, Status=5 points (Congested), Density=0.20, AvgSpeed=1.00, Score=5
Frame 922: Cars=8, Status=5 points (Congested), Density=0.20, AvgSpeed=1.00, Score=5
Frame 923: Cars=8, Status=5 points (Congested), Density=0.20, AvgSpeed=1.00, Score=5
Frame 924: Cars=8, Status=5 points (Congested), Density=0.20, AvgSpeed=1.00, Score=5
Frame 925: Cars=8, Status=5 points (Congested), Density=0.20, AvgSpeed=0.98, Score=5
Frame 926: Cars=8, Status=5 points (Congested), Density=0.20, AvgSpeed=0.98, Score=5
Frame 927: Cars=8, Status=5 points (Congested), Density=0.20, AvgSpeed=0.98, Score=5
Frame 928: Cars=8, Status=5 points (Congested), Density=0.20, AvgSpeed=0.97, Score=5
Frame 929: Cars=8, Status=5 points (Congested), Density=0.20, AvgSpeed=0.96, Score=5
Frame 930: Cars=7, Status=5 points (Congested), Density=0.20, AvgSpeed=0.97, Score=5
Frame 931: Cars=7, Status=5 points (Congested), Density=0.19, AvgSpeed=0.96, Score=5
Frame 932: Cars=7, Status=5 points (Congested), Density=0.19, AvgSpeed=0.96, Score=5
Frame 933: Cars=7, Status=5 points (Congested), Density=0.19, AvgSpeed=0.96, Score=5
Frame 934: Cars=7, Status=5 points (Congested), Density=0.18, AvgSpeed=0.96, Score=5
Frame 935: Cars=7, Status=5 points (Congested), Density=0.18, AvgSpeed=0.96, Score=5
Frame 936: Cars=7, Status=5 points (Congested), Density=0.18, AvgSpeed=0.97, Score=5
Frame 937: Cars=7, Status=5 points (Congested), Density=0.18, AvgSpeed=0.96, Score=5
Frame 938: Cars=7, Status=5 points (Congested), Density=0.18, AvgSpeed=0.97, Score=5
Frame 939: Cars=8, Status=5 points (Congested), Density=0.18, AvgSpeed=0.98, Score=5
Frame 940: Cars=8, Status=5 points (Congested), Density=0.17, AvgSpeed=0.98, Score=5
Frame 941: Cars=8, Status=5 points (Congested), Density=0.17, AvgSpeed=0.98, Score=5
Frame 942: Cars=8, Status=5 points (Congested), Density=0.17, AvgSpeed=0.99, Score=5
Frame 943: Cars=8, Status=5 points (Congested), Density=0.17, AvgSpeed=0.99, Score=5
Frame 944: Cars=8, Status=5 points (Congested), Density=0.17, AvgSpeed=0.99, Score=5
Frame 945: Cars=8, Status=5 points (Congested), Density=0.17, AvgSpeed=0.99, Score=5
Frame 946: Cars=8, Status=5 points (Congested), Density=0.17, AvgSpeed=0.99, Score=5
Frame 947: Cars=8, Status=5 points (Congested), Density=0.17, AvgSpeed=0.99, Score=5
Frame 948: Cars=8, Status=5 points (Congested), Density=0.17, AvgSpeed=1.00, Score=5
Frame 949: Cars=8, Status=5 points (Congested), Density=0.17, AvgSpeed=1.00, Score=5
Frame 950: Cars=8, Status=5 points (Congested), Density=0.16, AvgSpeed=1.01, Score=5
Frame 951: Cars=8, Status=5 points (Congested), Density=0.16, AvgSpeed=1.02, Score=5
Frame 952: Cars=8, Status=5 points (Congested), Density=0.16, AvgSpeed=1.01, Score=5
Frame 953: Cars=8, Status=5 points (Congested), Density=0.16, AvgSpeed=1.00, Score=5
Frame 954: Cars=8, Status=5 points (Congested), Density=0.16, AvgSpeed=1.01, Score=5
Frame 955: Cars=8, Status=5 points (Congested), Density=0.16, AvgSpeed=1.00, Score=5
Frame 956: Cars=8, Status=5 points (Congested), Density=0.16, AvgSpeed=1.00, Score=5
Frame 957: Cars=8, Status=5 points (Congested), Density=0.17, AvgSpeed=1.00, Score=5
Frame 958: Cars=8, Status=6 points (Heavy Traffic), Density=0.17, AvgSpeed=0.99, Score=6
Frame 959: Cars=8, Status=6 points (Heavy Traffic), Density=0.17, AvgSpeed=0.98, Score=6
Frame 960: Cars=9, Status=6 points (Heavy Traffic), Density=0.17, AvgSpeed=0.99, Score=6
Frame 961: Cars=9, Status=6 points (Heavy Traffic), Density=0.17, AvgSpeed=0.99, Score=6
Frame 962: Cars=9, Status=6 points (Heavy Traffic), Density=0.17, AvgSpeed=0.99, Score=6
Frame 963: Cars=9, Status=6 points (Heavy Traffic), Density=0.17, AvgSpeed=1.00, Score=6
Frame 964: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.99, Score=6
Frame 965: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.95, Score=6
Frame 966: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.95, Score=6
Frame 967: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.96, Score=6
Frame 968: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.96, Score=6
Frame 969: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.97, Score=6
Frame 970: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.96, Score=6
Frame 971: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.96, Score=6
Frame 972: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.96, Score=6
Frame 973: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.96, Score=6
Frame 974: Cars=8, Status=5 points (Congested), Density=0.15, AvgSpeed=0.97, Score=5
Frame 975: Cars=9, Status=5 points (Congested), Density=0.15, AvgSpeed=1.02, Score=5
Frame 976: Cars=8, Status=5 points (Congested), Density=0.15, AvgSpeed=1.01, Score=5
Frame 977: Cars=9, Status=5 points (Congested), Density=0.15, AvgSpeed=1.02, Score=5
Frame 978: Cars=9, Status=5 points (Congested), Density=0.14, AvgSpeed=1.02, Score=5
Frame 979: Cars=9, Status=5 points (Congested), Density=0.14, AvgSpeed=1.01, Score=5
Frame 980: Cars=9, Status=5 points (Congested), Density=0.15, AvgSpeed=1.02, Score=5
Frame 981: Cars=9, Status=5 points (Congested), Density=0.15, AvgSpeed=1.02, Score=5
Frame 982: Cars=9, Status=5 points (Congested), Density=0.15, AvgSpeed=1.01, Score=5
Frame 983: Cars=9, Status=5 points (Congested), Density=0.15, AvgSpeed=1.01, Score=5
Frame 984: Cars=9, Status=5 points (Congested), Density=0.15, AvgSpeed=1.03, Score=5
Frame 985: Cars=9, Status=6 points (Heavy Traffic), Density=0.15, AvgSpeed=1.03, Score=6
Frame 986: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=1.02, Score=6
Frame 987: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=1.03, Score=6
Frame 988: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=1.02, Score=6
Frame 989: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=1.01, Score=6
Frame 990: Cars=10, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=1.01, Score=6
Frame 991: Cars=10, Status=6 points (Heavy Traffic), Density=0.17, AvgSpeed=1.01, Score=6
Frame 992: Cars=10, Status=6 points (Heavy Traffic), Density=0.17, AvgSpeed=1.00, Score=6
Frame 993: Cars=10, Status=6 points (Heavy Traffic), Density=0.17, AvgSpeed=1.00, Score=6
Frame 994: Cars=10, Status=6 points (Heavy Traffic), Density=0.17, AvgSpeed=1.01, Score=6
Frame 995: Cars=10, Status=6 points (Heavy Traffic), Density=0.17, AvgSpeed=1.00, Score=6
Frame 996: Cars=10, Status=6 points (Heavy Traffic), Density=0.18, AvgSpeed=1.00, Score=6
Frame 997: Cars=10, Status=6 points (Heavy Traffic), Density=0.18, AvgSpeed=0.99, Score=6
Frame 998: Cars=10, Status=6 points (Heavy Traffic), Density=0.18, AvgSpeed=0.98, Score=6
Frame 999: Cars=10, Status=6 points (Heavy Traffic), Density=0.18, AvgSpeed=0.98, Score=6
Frame 1000: Cars=10, Status=6 points (Heavy Traffic), Density=0.18, AvgSpeed=0.97, Score=6
Frame 1001: Cars=11, Status=6 points (Heavy Traffic), Density=0.18, AvgSpeed=0.96, Score=6
Frame 1002: Cars=11, Status=6 points (Heavy Traffic), Density=0.18, AvgSpeed=0.97, Score=6
Frame 1003: Cars=11, Status=6 points (Heavy Traffic), Density=0.18, AvgSpeed=0.97, Score=6
Frame 1004: Cars=11, Status=6 points (Heavy Traffic), Density=0.19, AvgSpeed=0.97, Score=6
Frame 1005: Cars=11, Status=6 points (Heavy Traffic), Density=0.19, AvgSpeed=0.98, Score=6
Frame 1006: Cars=11, Status=6 points (Heavy Traffic), Density=0.19, AvgSpeed=0.98, Score=6
Frame 1007: Cars=11, Status=6 points (Heavy Traffic), Density=0.19, AvgSpeed=0.98, Score=6
Frame 1008: Cars=11, Status=6 points (Heavy Traffic), Density=0.19, AvgSpeed=0.98, Score=6
Frame 1009: Cars=12, Status=6 points (Heavy Traffic), Density=0.19, AvgSpeed=0.98, Score=6
Frame 1010: Cars=12, Status=6 points (Heavy Traffic), Density=0.19, AvgSpeed=0.98, Score=6
Frame 1011: Cars=12, Status=6 points (Heavy Traffic), Density=0.19, AvgSpeed=0.99, Score=6
Frame 1012: Cars=12, Status=6 points (Heavy Traffic), Density=0.19, AvgSpeed=0.98, Score=6
Frame 1013: Cars=12, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.99, Score=6
Frame 1014: Cars=12, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=1.00, Score=6
Frame 1015: Cars=13, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=1.00, Score=6
Frame 1016: Cars=13, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=1.00, Score=6
Frame 1017: Cars=13, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=1.00, Score=6
Frame 1018: Cars=13, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.99, Score=6
Frame 1019: Cars=13, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.99, Score=6
Frame 1020: Cars=13, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.00, Score=6
Frame 1021: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.00, Score=6
Frame 1022: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.01, Score=6
Frame 1023: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.01, Score=6
Frame 1024: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=1.00, Score=6
Frame 1025: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.97, Score=6
Frame 1026: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.97, Score=6
Frame 1027: Cars=14, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.96, Score=6
Frame 1028: Cars=15, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.96, Score=6
Frame 1029: Cars=15, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.96, Score=6
Frame 1030: Cars=15, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.95, Score=6
Frame 1031: Cars=15, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.95, Score=6
Frame 1032: Cars=15, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.95, Score=6
Frame 1033: Cars=15, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 1034: Cars=15, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 1035: Cars=15, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 1036: Cars=15, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.92, Score=6
Frame 1037: Cars=15, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.92, Score=6
Frame 1038: Cars=15, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 1039: Cars=15, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.93, Score=6
Frame 1040: Cars=15, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.94, Score=6
Frame 1041: Cars=15, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.94, Score=6
Frame 1042: Cars=16, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.95, Score=6
Frame 1043: Cars=16, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.96, Score=6
Frame 1044: Cars=16, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.96, Score=6
Frame 1045: Cars=16, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.95, Score=6
Frame 1046: Cars=16, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.96, Score=6
Frame 1047: Cars=16, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.98, Score=6
Frame 1048: Cars=16, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.98, Score=6
Frame 1049: Cars=16, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.99, Score=6
Frame 1050: Cars=16, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.99, Score=6
Frame 1051: Cars=16, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.00, Score=6
Frame 1052: Cars=16, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.00, Score=6
Frame 1053: Cars=16, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=1.00, Score=6
Frame 1054: Cars=16, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=1.00, Score=6
Frame 1055: Cars=16, Status=7 points (Heavy Traffic), Density=0.23, AvgSpeed=1.00, Score=7
Frame 1056: Cars=16, Status=7 points (Heavy Traffic), Density=0.23, AvgSpeed=1.02, Score=7
Frame 1057: Cars=16, Status=7 points (Heavy Traffic), Density=0.23, AvgSpeed=1.02, Score=7
Frame 1058: Cars=16, Status=7 points (Heavy Traffic), Density=0.24, AvgSpeed=1.03, Score=7
Frame 1059: Cars=16, Status=7 points (Heavy Traffic), Density=0.24, AvgSpeed=1.04, Score=7
Frame 1060: Cars=17, Status=7 points (Heavy Traffic), Density=0.24, AvgSpeed=1.04, Score=7
Frame 1061: Cars=17, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=1.05, Score=7
Frame 1062: Cars=17, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=1.05, Score=7
Frame 1063: Cars=17, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=1.04, Score=7
Frame 1064: Cars=17, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=1.05, Score=7
Frame 1065: Cars=17, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=1.05, Score=7
Frame 1066: Cars=17, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=1.05, Score=7
Frame 1067: Cars=17, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=1.05, Score=7
Frame 1068: Cars=17, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=1.05, Score=7
Frame 1069: Cars=17, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=1.04, Score=7
Frame 1070: Cars=17, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=1.05, Score=7
Frame 1071: Cars=17, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=1.05, Score=7
Frame 1072: Cars=17, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=1.05, Score=7
Frame 1073: Cars=17, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=1.07, Score=7
Frame 1074: Cars=17, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=1.07, Score=7
